objno_deep2,z_pred
12007868,0.37226698276383713
14022599,0.7945331524602584
13050489,0.4796627289948321
13025471,0.2646270485913429
14007118,0.37930307331982405
13003096,0.43254987159897473
12016968,0.3679401699922879
12008562,0.7890224145452226
12012205,1.363385797159016
12024956,0.9526826354510147
12011463,0.7379921827670995
13043396,0.8804714151891663
13033209,1.251608092001816
14033011,0.8164003993624493
11034314,1.04265740554199
14006783,1.27149655192678
13040217,1.247968337605657
11027767,1.04265740554199
13003731,1.1930181609126151
13019463,0.6857201185197392
12016659,1.0727096879667664
11046444,0.9264312632129061
13026561,0.7160231204722721
12008005,0.9278253609605298
13063584,0.38552618565971636
11030927,0.7940206975933743
13012099,0.42061124636967107
11044540,0.49880080523514486
14028101,0.5535016175520648
13012362,1.4492682014397278
11026038,1.0355080777262413
11051146,0.6197276803889364
11052435,0.5066079697497505
13064457,0.3930610327012774
12028801,0.979354092310551
13003362,0.47786121693149275
12024822,0.3028225124153728
11013240,1.2445596392147755
12020928,0.828081700286399
14016435,0.8296428668715066
13058168,1.04265740554199
13049357,0.6281147688801745
11007845,0.43778881463356256
13012347,0.7266893682892076
12007512,0.9636995518146817
11032123,0.3497468720195338
11025663,0.8153628485579464
13058748,0.4576349483672737
14100108,0.5997191249092786
11027927,0.7831614720549319
12027520,1.268820242275591
13043501,0.34888004017105656
12025220,0.9526826354510147
11047092,0.5347912408773445
13027485,0.5075533511999564
13012000,1.1398155351626325
11028086,0.6509769931550907
12020913,0.9526826354510147
11052466,0.8211768526856581
12016880,1.460081365501192
12101293,0.9526826354510147
13043507,0.9404186192681219
13036564,0.8066094897037646
12027454,0.4289148305305418
11051934,0.41952846863013366
13042715,0.24284960857576954
14033660,0.9439246094315911
13057521,1.1864733218506716
12025039,1.359488977904711
11040763,1.0372856641255384
12008464,1.209035470740871
13025833,0.9132681576109892
12011955,0.6775778739945014
13027427,1.0707267684574762
13027281,0.9041828303846328
13056628,0.6744118647858194
11052576,0.5247515619654398
12020425,0.31357105660458
11100374,1.219536093711216
11037816,0.7739465452491872
12023914,0.957102186995711
13051183,1.4395251551366848
13058297,0.8439306125409903
11052294,0.9421394759709005
13033104,0.7673334133803971
11008329,0.6935120541147646
11021773,0.7301631473708645
13050474,0.8769035191532926
11012985,0.4785050782414565
14007682,1.1499624708440632
13051869,0.5275776613786226
13041554,0.3601190761294842
12025417,0.6941897408671024
11020482,1.001824437350087
12010920,1.2159959487743173
14027566,0.4233921370881904
11039881,0.733974073261449
13043718,1.4049622752144888
13033035,0.7336254657183083
13012392,0.3852601698858735
13021141,0.8555866827608436
11044664,1.1267952608906207
13056822,0.743052476559546
13049178,0.6432676039194485
13050352,0.5611172526537872
11038571,0.9543968468602309
14012838,0.7715165368645878
14018310,0.5455869231658598
13025674,0.5597615105594576
12003927,0.7708855429800979
14023705,0.7169411099920587
11026348,0.7269333009560519
12007906,0.3901242117173587
13010404,0.6339711599112008
13003595,0.621008464598057
11021771,0.3779165559801544
12021446,0.9180429065917061
12008622,0.9526826354510147
14017529,0.702228245808039
12012313,0.7222151721910263
11013893,0.4703804923085058
13050886,1.4647184383399559
12011483,0.4329879544735348
11022326,0.9465739343417273
12021357,1.2995175798801293
13049885,0.5236496126833959
14012084,1.2663983782348958
11028367,0.5271780065993521
14021422,0.6873684193093051
12004864,1.310424766874247
14016679,0.6372995025478787
12019248,0.7308290463120974
13043720,0.23773373209792736
13033093,0.7424734174388716
14007156,0.35573184460914026
13025995,1.0711551931577692
14100268,0.7129721927092896
14028513,0.3929915142917668
13027630,1.0357178584868476
13041591,0.6922191634580435
12011927,1.33226636614786
12016524,1.44338611864472
12008515,0.48974453458608685
13040789,1.2085413424139073
13043535,1.2178777497805746
12004848,0.4188405268078927
14012388,1.2484114927078078
13025443,0.9526826354510147
13051218,0.5578006801313667
11034385,0.4691518717423373
12029293,0.9556349275384223
11038526,0.5825127885939997
12028425,0.5465895457351974
14023101,0.7024435559843965
11037962,0.9526826354510147
13019123,0.24392146689175326
13064852,0.9041570876420821
13055266,0.5090678042728253
13048210,0.9477540771490789
13040136,0.5623571312712579
11046480,0.9303821648228408
14007392,0.8444718198278212
13004268,0.8199489449137866
13010919,0.7647329067349158
12025577,0.733839599490177
12015980,1.4494275492475892
12020493,1.462461712235389
13033177,0.7183772111134685
12003894,0.37655177225020564
13034516,0.7586350785972573
12027331,1.1829450734264468
13032433,0.2756485698006609
13048303,0.8066531002234864
14027864,0.4037857698191397
14027414,0.7343023755425203
13018527,0.3603397043433712
12021033,1.1966578921818625
13034655,0.8103067105234927
14017027,0.44330472456778175
11044311,0.7787282769919947
13041658,0.6405963903625019
12012297,0.577268504298992
13051197,0.22780308592902235
12023343,0.7998491324255764
12012439,0.9864178668869813
14017438,1.3352986582022046
11027000,1.166023318765663
13017974,0.7395669111579402
13064888,0.41557732464984126
13011931,1.342544624360533
12025287,0.6460967499310883
14022420,0.8438588184329033
14027309,0.5862014421612083
12009206,0.9589698403233059
12012333,0.6276667471958962
12016585,0.9339078244745876
13027743,0.7259254087294096
13050930,0.9687094749555026
12024014,1.284951848755071
13049853,0.8614221457303909
13009613,0.220327117573233
13043393,1.1851349372007354
11020232,0.593883911722845
11052077,0.45002514440441116
13050348,0.7080385757024136
13018388,0.23824113394706947
11051794,0.9565014011772923
13025574,1.4443314682354842
12024912,1.1059115730331344
13010525,0.5568475574018013
11045551,0.47038939108801286
13064634,0.9174374343693457
11025850,0.9811284072314705
13057425,0.7455954182808235
12027607,0.960333595560404
13027082,0.2526217459187173
12028272,0.5145078238694826
14022946,1.2602958959012898
13056850,0.42327551791064466
13049221,1.477626117182746
11044658,1.2894353451714804
12008115,0.9985733768776239
12008130,1.2086186070658045
13042944,0.7278773219851373
13024761,0.9526826354510147
12023686,1.253747785830983
13032333,0.8174970827856625
13011894,0.7631837002504649
11044961,0.4459724602708238
14017985,0.40330956148480385
13051222,0.3476899942928959
14012303,0.48596365914751194
12008181,0.24777026262099391
11020634,0.8720333568403672
14016667,0.7593111861214488
14016423,0.615299667256309
11021283,0.9403473346905393
13011635,1.0889247691939437
14028042,0.9186302633045373
11021110,1.0269880132286624
12015853,0.9611083317406794
13027156,0.4453094037320832
14022288,0.9502669490827108
13058235,0.7026211972929715
13004049,0.7094999536383934
12003564,0.6907611604816877
13019144,1.0477024433868123
13063375,1.0208915717451363
13049076,0.7866223794733158
13009864,0.4836329362766395
13017980,1.0466198463225012
13042661,1.1537101108394279
12011708,1.3286825529062058
11026188,0.4812932234082705
13057842,0.7374380034731555
11013278,0.7688425148831343
13010507,0.3706986189370069
13017307,1.1555653657913796
13027296,0.7401627361946194
12024833,0.7256647476907626
14006214,0.7037642248453697
12027928,0.9755253885572956
14022785,0.9101729020577438
13056845,0.6040033812109318
13040682,0.8336065402765094
13003846,0.34878128604538505
12008111,0.8458169381773069
13003513,0.9663233063117177
12028158,0.23658181784647733
13035134,1.0889247691939437
14039519,0.7612367809237061
12024464,0.5661013687260261
12020174,1.4761638458747555
12012387,1.4211896003431783
13064332,0.7523500390987501
12024995,1.0889247691939437
11039110,0.5719509407685271
13100787,0.7561890133952021
12013237,0.3759722291778469
12024904,0.4667264905336312
11027535,0.6665762736719245
11046506,0.7669812749310987
12019628,0.4861787109952359
13033182,0.32522968751659137
14007001,0.49784155887368237
14026940,0.4771348752303766
13058803,0.6583516709040915
12024976,0.24366633916198402
12017440,0.6899887825687071
13026192,0.2711007443146526
14012385,0.5475861233725133
12012284,0.8992135679290487
13019526,0.49670133178273007
14007136,0.45956151622072433
11033307,0.5835943448532317
14016850,0.6282861891598855
12015891,0.8160732367737948
13049168,0.6674109592711501
13003784,0.26730154729983374
13058226,0.7120079702071574
12000814,0.23913116470815546
12019661,0.6958225669109332
11019779,0.7538139639582117
11014209,0.4323329618910725
11033162,0.7177684693827517
14029284,0.9684818162585017
13051086,1.157250542671452
11021620,0.916297705098494
14005521,0.9052634615321744
13100318,0.728796271701231
12004760,0.9751082284703488
14038835,0.5805584747176762
11045244,0.4701979453136533
11033276,0.9262147879555519
12004204,0.8896939461643218
13017237,1.0747748825682577
11047551,1.0951677934663464
11044639,0.45898563984841606
13063488,0.5992850794817849
12028454,0.8281990842239648
12100569,1.4851901412709736
11045834,0.444340115280176
13041503,0.6109846200390074
13048559,0.7542063703015954
12027874,0.8643484894388206
